CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
19820,47664.0,220.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,"Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Livingston,Michigan,26.0,93.0,Outlying
19820,47664.0,220.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,"Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Macomb,Michigan,26.0,99.0,Central
19820,47664.0,220.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,"Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",Oakland,Michigan,26.0,125.0,Central
19820,47664.0,220.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,"Warren-Troy-Farmington Hills, MI","Detroit-Warren-Ann Arbor, MI",St. Clair,Michigan,26.0,147.0,Outlying
19860,,,"Dickinson, ND",Micropolitan Statistical Area,,,Stark,North Dakota,38.0,89.0,Central
19940,,221.0,"Dixon, IL",Micropolitan Statistical Area,,"Dixon-Sterling, IL",Lee,Illinois,17.0,103.0,Central
19980,,,"Dodge City, KS",Micropolitan Statistical Area,,,Ford,Kansas,20.0,57.0,Central
20020,,222.0,"Dothan, AL",Metropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Geneva,Alabama,1.0,61.0,Outlying
20020,,222.0,"Dothan, AL",Metropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Henry,Alabama,1.0,67.0,Outlying
20020,,222.0,"Dothan, AL",Metropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Houston,Alabama,1.0,69.0,Central
20060,,,"Douglas, GA",Micropolitan Statistical Area,,,Coffee,Georgia,13.0,69.0,Central
20100,,428.0,"Dover, DE",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Kent,Delaware,10.0,1.0,Central
20140,,,"Dublin, GA",Micropolitan Statistical Area,,,Johnson,Georgia,13.0,167.0,Outlying
20140,,,"Dublin, GA",Micropolitan Statistical Area,,,Laurens,Georgia,13.0,175.0,Central
20180,,524.0,"DuBois, PA",Micropolitan Statistical Area,,"State College-DuBois, PA",Clearfield,Pennsylvania,42.0,33.0,Central
20220,,,"Dubuque, IA",Metropolitan Statistical Area,,,Dubuque,Iowa,19.0,61.0,Central
20260,,,"Duluth, MN-WI",Metropolitan Statistical Area,,,Carlton,Minnesota,27.0,17.0,Outlying
20260,,,"Duluth, MN-WI",Metropolitan Statistical Area,,,St. Louis,Minnesota,27.0,137.0,Central
20260,,,"Duluth, MN-WI",Metropolitan Statistical Area,,,Douglas,Wisconsin,55.0,31.0,Central
20300,,,"Dumas, TX",Micropolitan Statistical Area,,,Moore,Texas,48.0,341.0,Central
20340,,,"Duncan, OK",Micropolitan Statistical Area,,,Stephens,Oklahoma,40.0,137.0,Central
20380,,450.0,"Dunn, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Harnett,North Carolina,37.0,85.0,Central
20420,,,"Durango, CO",Micropolitan Statistical Area,,,La Plata,Colorado,8.0,67.0,Central
20460,,206.0,"Durant, OK",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Bryan,Oklahoma,40.0,13.0,Central
20500,,450.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Chatham,North Carolina,37.0,37.0,Central
20500,,450.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Durham,North Carolina,37.0,63.0,Central
20500,,450.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Orange,North Carolina,37.0,135.0,Central
20500,,450.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Person,North Carolina,37.0,145.0,Outlying
20540,,,"Dyersburg, TN",Micropolitan Statistical Area,,,Dyer,Tennessee,47.0,45.0,Central
20580,,,"Eagle Pass, TX",Micropolitan Statistical Area,,,Maverick,Texas,48.0,323.0,Central
20660,,548.0,"Easton, MD",Micropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Talbot,Maryland,24.0,41.0,Central
20700,,408.0,"East Stroudsburg, PA",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Monroe,Pennsylvania,42.0,89.0,Central
20740,,232.0,"Eau Claire, WI",Metropolitan Statistical Area,,"Eau Claire-Menomonie, WI",Chippewa,Wisconsin,55.0,17.0,Central
20740,,232.0,"Eau Claire, WI",Metropolitan Statistical Area,,"Eau Claire-Menomonie, WI",Eau Claire,Wisconsin,55.0,35.0,Central
20780,,233.0,"Edwards, CO",Micropolitan Statistical Area,,"Edwards-Glenwood Springs, CO",Eagle,Colorado,8.0,37.0,Central
20820,,,"Effingham, IL",Micropolitan Statistical Area,,,Effingham,Illinois,17.0,49.0,Central
20900,,288.0,"El Campo, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Wharton,Texas,48.0,481.0,Central
20940,,,"El Centro, CA",Metropolitan Statistical Area,,,Imperial,California,6.0,25.0,Central
20980,,,"El Dorado, AR",Micropolitan Statistical Area,,,Union,Arkansas,5.0,139.0,Central
21020,,545.0,"Elizabeth City, NC",Micropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Camden,North Carolina,37.0,29.0,Outlying
21020,,545.0,"Elizabeth City, NC",Micropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Pasquotank,North Carolina,37.0,139.0,Central
21020,,545.0,"Elizabeth City, NC",Micropolitan Statistical Area,,"Virginia Beach-Norfolk, VA-NC",Perquimans,North Carolina,37.0,143.0,Outlying
21060,,350.0,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Hardin,Kentucky,21.0,93.0,Central
21060,,350.0,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Larue,Kentucky,21.0,123.0,Outlying
21060,,350.0,"Elizabethtown-Fort Knox, KY",Metropolitan Statistical Area,,"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN",Meade,Kentucky,21.0,163.0,Outlying
21120,,,"Elk City, OK",Micropolitan Statistical Area,,,Beckham,Oklahoma,40.0,9.0,Central
21140,,515.0,"Elkhart-Goshen, IN",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Elkhart,Indiana,18.0,39.0,Central
21180,,,"Elkins, WV",Micropolitan Statistical Area,,,Randolph,West Virginia,54.0,83.0,Central
21220,,,"Elko, NV",Micropolitan Statistical Area,,,Elko,Nevada,32.0,7.0,Central
21220,,,"Elko, NV",Micropolitan Statistical Area,,,Eureka,Nevada,32.0,11.0,Outlying
21260,,,"Ellensburg, WA",Micropolitan Statistical Area,,,Kittitas,Washington,53.0,37.0,Central
21300,,236.0,"Elmira, NY",Metropolitan Statistical Area,,"Elmira-Corning, NY",Chemung,New York,36.0,15.0,Central
21340,,238.0,"El Paso, TX",Metropolitan Statistical Area,,"El Paso-Las Cruces, TX-NM",El Paso,Texas,48.0,141.0,Central
21340,,238.0,"El Paso, TX",Metropolitan Statistical Area,,"El Paso-Las Cruces, TX-NM",Hudspeth,Texas,48.0,229.0,Outlying
21380,,,"Emporia, KS",Micropolitan Statistical Area,,,Lyon,Kansas,20.0,111.0,Central
21420,,,"Enid, OK",Metropolitan Statistical Area,,,Garfield,Oklahoma,40.0,47.0,Central
21460,,222.0,"Enterprise, AL",Micropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Coffee,Alabama,1.0,31.0,Central
21500,,240.0,"Erie, PA",Metropolitan Statistical Area,,"Erie-Meadville, PA",Erie,Pennsylvania,42.0,49.0,Central
21540,,,"Escanaba, MI",Micropolitan Statistical Area,,,Delta,Michigan,26.0,41.0,Central
21580,,106.0,"Española, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Rio Arriba,New Mexico,35.0,39.0,Central
21640,,,"Eufaula, AL-GA",Micropolitan Statistical Area,,,Barbour,Alabama,1.0,5.0,Central
21640,,,"Eufaula, AL-GA",Micropolitan Statistical Area,,,Quitman,Georgia,13.0,239.0,Outlying
21660,,,"Eugene, OR",Metropolitan Statistical Area,,,Lane,Oregon,41.0,39.0,Central
21700,,,"Eureka-Arcata-Fortuna, CA",Micropolitan Statistical Area,,,Humboldt,California,6.0,23.0,Central
21740,,,"Evanston, WY",Micropolitan Statistical Area,,,Uinta,Wyoming,56.0,41.0,Central
21780,,,"Evansville, IN-KY",Metropolitan Statistical Area,,,Posey,Indiana,18.0,129.0,Outlying
21780,,,"Evansville, IN-KY",Metropolitan Statistical Area,,,Vanderburgh,Indiana,18.0,163.0,Central
21780,,,"Evansville, IN-KY",Metropolitan Statistical Area,,,Warrick,Indiana,18.0,173.0,Central
21780,,,"Evansville, IN-KY",Metropolitan Statistical Area,,,Henderson,Kentucky,21.0,101.0,Central
21820,,,"Fairbanks, AK",Metropolitan Statistical Area,,,Fairbanks North Star,Alaska,2.0,90.0,Central
21840,,,"Fairfield, IA",Micropolitan Statistical Area,,,Jefferson,Iowa,19.0,101.0,Central
21860,,,"Fairmont, MN",Micropolitan Statistical Area,,,Martin,Minnesota,27.0,91.0,Central
21900,,390.0,"Fairmont, WV",Micropolitan Statistical Area,,"Morgantown-Fairmont, WV",Marion,West Virginia,54.0,49.0,Central
21980,,,"Fallon, NV",Micropolitan Statistical Area,,,Churchill,Nevada,32.0,1.0,Central
22020,,244.0,"Fargo, ND-MN",Metropolitan Statistical Area,,"Fargo-Wahpeton, ND-MN",Clay,Minnesota,27.0,27.0,Central
22020,,244.0,"Fargo, ND-MN",Metropolitan Statistical Area,,"Fargo-Wahpeton, ND-MN",Cass,North Dakota,38.0,17.0,Central
22060,,378.0,"Faribault-Northfield, MN",Micropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Rice,Minnesota,27.0,131.0,Central
22100,,476.0,"Farmington, MO",Micropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Francois,Missouri,29.0,187.0,Central
22140,,,"Farmington, NM",Metropolitan Statistical Area,,,San Juan,New Mexico,35.0,45.0,Central
22180,,246.0,"Fayetteville, NC",Metropolitan Statistical Area,,"Fayetteville-Lumberton-Laurinburg, NC",Cumberland,North Carolina,37.0,51.0,Central
22180,,246.0,"Fayetteville, NC",Metropolitan Statistical Area,,"Fayetteville-Lumberton-Laurinburg, NC",Hoke,North Carolina,37.0,93.0,Central
22220,,,"Fayetteville-Springdale-Rogers, AR-MO",Metropolitan Statistical Area,,,Benton,Arkansas,5.0,7.0,Central
22220,,,"Fayetteville-Springdale-Rogers, AR-MO",Metropolitan Statistical Area,,,Madison,Arkansas,5.0,87.0,Outlying
22220,,,"Fayetteville-Springdale-Rogers, AR-MO",Metropolitan Statistical Area,,,Washington,Arkansas,5.0,143.0,Central
22220,,,"Fayetteville-Springdale-Rogers, AR-MO",Metropolitan Statistical Area,,,McDonald,Missouri,29.0,119.0,Outlying
22260,,,"Fergus Falls, MN",Micropolitan Statistical Area,,,Otter Tail,Minnesota,27.0,111.0,Central
22280,,456.0,"Fernley, NV",Micropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Lyon,Nevada,32.0,19.0,Central
22300,,248.0,"Findlay, OH",Micropolitan Statistical Area,,"Findlay-Tiffin, OH",Hancock,Ohio,39.0,63.0,Central
22340,,,"Fitzgerald, GA",Micropolitan Statistical Area,,,Ben Hill,Georgia,13.0,17.0,Central
22380,,,"Flagstaff, AZ",Metropolitan Statistical Area,,,Coconino,Arizona,4.0,5.0,Central
22420,,220.0,"Flint, MI",Metropolitan Statistical Area,,"Detroit-Warren-Ann Arbor, MI",Genesee,Michigan,26.0,49.0,Central
22500,,,"Florence, SC",Metropolitan Statistical Area,,,Darlington,South Carolina,45.0,31.0,Outlying
22500,,,"Florence, SC",Metropolitan Statistical Area,,,Florence,South Carolina,45.0,41.0,Central
22520,,,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,,,Colbert,Alabama,1.0,33.0,Central
22520,,,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,,,Lauderdale,Alabama,1.0,77.0,Central
22540,,,"Fond du Lac, WI",Metropolitan Statistical Area,,,Fond du Lac,Wisconsin,55.0,39.0,Central
22580,,,"Forest City, NC",Micropolitan Statistical Area,,,Rutherford,North Carolina,37.0,161.0,Central
22620,,368.0,"Forrest City, AR",Micropolitan Statistical Area,,"Memphis-Forrest City, TN-MS-AR",St. Francis,Arkansas,5.0,123.0,Central
22660,,,"Fort Collins, CO",Metropolitan Statistical Area,,,Larimer,Colorado,8.0,69.0,Central
22700,,,"Fort Dodge, IA",Micropolitan Statistical Area,,,Webster,Iowa,19.0,187.0,Central
22780,,,"Fort Leonard Wood, MO",Micropolitan Statistical Area,,,Pulaski,Missouri,29.0,169.0,Central
22800,,,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,,,Hancock,Illinois,17.0,67.0,Outlying
22800,,,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,,,Lee,Iowa,19.0,111.0,Central
22800,,,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,,,Clark,Missouri,29.0,45.0,Outlying
22820,,,"Fort Morgan, CO",Micropolitan Statistical Area,,,Morgan,Colorado,8.0,87.0,Central
22840,,290.0,"Fort Payne, AL",Micropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL",DeKalb,Alabama,1.0,49.0,Central
22860,,217.0,"Fort Polk South, LA",Micropolitan Statistical Area,,"DeRidder-Fort Polk South, LA",Vernon,Louisiana,22.0,115.0,Central
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Crawford,Arkansas,5.0,33.0,Central
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Sebastian,Arkansas,5.0,131.0,Central
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Le Flore,Oklahoma,40.0,79.0,Outlying
22900,,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,Sequoyah,Oklahoma,40.0,135.0,Outlying
23060,,258.0,"Fort Wayne, IN",Metropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Allen,Indiana,18.0,3.0,Central
23060,,258.0,"Fort Wayne, IN",Metropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Wells,Indiana,18.0,179.0,Outlying
23060,,258.0,"Fort Wayne, IN",Metropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Whitley,Indiana,18.0,183.0,Outlying
23140,,320.0,"Frankfort, IN",Micropolitan Statistical Area,,"Lafayette-West Lafayette-Frankfort, IN",Clinton,Indiana,18.0,23.0,Central
23180,,336.0,"Frankfort, KY",Micropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Anderson,Kentucky,21.0,5.0,Outlying
23180,,336.0,"Frankfort, KY",Micropolitan Statistical Area,,"Lexington-Fayette--Richmond--Frankfort, KY",Franklin,Kentucky,21.0,73.0,Central
23240,,,"Fredericksburg, TX",Micropolitan Statistical Area,,,Gillespie,Texas,48.0,171.0,Central
23300,,466.0,"Freeport, IL",Micropolitan Statistical Area,,"Rockford-Freeport-Rochelle, IL",Stephenson,Illinois,17.0,177.0,Central
23340,,420.0,"Fremont, NE",Micropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Dodge,Nebraska,31.0,53.0,Central
23380,,,"Fremont, OH",Micropolitan Statistical Area,,,Sandusky,Ohio,39.0,143.0,Central
23420,,260.0,"Fresno, CA",Metropolitan Statistical Area,,"Fresno-Madera, CA",Fresno,California,6.0,19.0,Central
23460,,,"Gadsden, AL",Metropolitan Statistical Area,,,Etowah,Alabama,1.0,55.0,Central
23500,,273.0,"Gaffney, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Cherokee,South Carolina,45.0,21.0,Central
23540,,264.0,"Gainesville, FL",Metropolitan Statistical Area,,"Gainesville-Lake City, FL",Alachua,Florida,12.0,1.0,Central
23540,,264.0,"Gainesville, FL",Metropolitan Statistical Area,,"Gainesville-Lake City, FL",Gilchrist,Florida,12.0,41.0,Outlying
23580,,122.0,"Gainesville, GA",Metropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Hall,Georgia,13.0,139.0,Central
23620,,206.0,"Gainesville, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Cooke,Texas,48.0,97.0,Central
23660,,,"Galesburg, IL",Micropolitan Statistical Area,,,Knox,Illinois,17.0,95.0,Central
23700,,,"Gallup, NM",Micropolitan Statistical Area,,,McKinley,New Mexico,35.0,31.0,Central
23780,,,"Garden City, KS",Micropolitan Statistical Area,,,Finney,Kansas,20.0,55.0,Central
23780,,,"Garden City, KS",Micropolitan Statistical Area,,,Kearny,Kansas,20.0,93.0,Outlying
23820,,456.0,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Douglas,Nevada,32.0,5.0,Central
23860,,396.0,"Georgetown, SC",Micropolitan Statistical Area,,"Myrtle Beach-Conway, SC-NC",Georgetown,South Carolina,45.0,43.0,Central
23900,,276.0,"Gettysburg, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Adams,Pennsylvania,42.0,1.0,Central
23940,,,"Gillette, WY",Micropolitan Statistical Area,,,Campbell,Wyoming,56.0,5.0,Central
23980,,150.0,"Glasgow, KY",Micropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Barren,Kentucky,21.0,9.0,Central
23980,,150.0,"Glasgow, KY",Micropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Metcalfe,Kentucky,21.0,169.0,Outlying
24020,,104.0,"Glens Falls, NY",Metropolitan Statistical Area,,"Albany-Schenectady, NY",Warren,New York,36.0,113.0,Central
24020,,104.0,"Glens Falls, NY",Metropolitan Statistical Area,,"Albany-Schenectady, NY",Washington,New York,36.0,115.0,Central
24060,,233.0,"Glenwood Springs, CO",Micropolitan Statistical Area,,"Edwards-Glenwood Springs, CO",Garfield,Colorado,8.0,45.0,Central
24060,,233.0,"Glenwood Springs, CO",Micropolitan Statistical Area,,"Edwards-Glenwood Springs, CO",Pitkin,Colorado,8.0,97.0,Outlying
24100,,104.0,"Gloversville, NY",Micropolitan Statistical Area,,"Albany-Schenectady, NY",Fulton,New York,36.0,35.0,Central
24140,,,"Goldsboro, NC",Metropolitan Statistical Area,,,Wayne,North Carolina,37.0,191.0,Central
24220,,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,Polk,Minnesota,27.0,119.0,Central
24220,,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,Grand Forks,North Dakota,38.0,35.0,Central
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Hall,Nebraska,31.0,79.0,Central
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Hamilton,Nebraska,31.0,81.0,Outlying
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Howard,Nebraska,31.0,93.0,Outlying
24260,,,"Grand Island, NE",Metropolitan Statistical Area,,,Merrick,Nebraska,31.0,121.0,Outlying
24300,,,"Grand Junction, CO",Metropolitan Statistical Area,,,Mesa,Colorado,8.0,77.0,Central
24330,,,"Grand Rapids, MN",Micropolitan Statistical Area,,,Itasca,Minnesota,27.0,61.0,Central
24340,,266.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Barry,Michigan,26.0,15.0,Outlying
24340,,266.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Kent,Michigan,26.0,81.0,Central
24340,,266.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Montcalm,Michigan,26.0,117.0,Outlying
24340,,266.0,"Grand Rapids-Wyoming, MI",Metropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Ottawa,Michigan,26.0,139.0,Outlying
24380,,106.0,"Grants, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Cibola,New Mexico,35.0,6.0,Central
24420,,366.0,"Grants Pass, OR",Metropolitan Statistical Area,,"Medford-Grants Pass, OR",Josephine,Oregon,41.0,33.0,Central
24460,,,"Great Bend, KS",Micropolitan Statistical Area,,,Barton,Kansas,20.0,9.0,Central
24500,,,"Great Falls, MT",Metropolitan Statistical Area,,,Cascade,Montana,30.0,13.0,Central
24540,,216.0,"Greeley, CO",Metropolitan Statistical Area,,"Denver-Aurora, CO",Weld,Colorado,8.0,123.0,Central
24580,,267.0,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Brown,Wisconsin,55.0,9.0,Central
24580,,267.0,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Kewaunee,Wisconsin,55.0,61.0,Outlying
24580,,267.0,"Green Bay, WI",Metropolitan Statistical Area,,"Green Bay-Shawano, WI",Oconto,Wisconsin,55.0,83.0,Outlying
24620,,,"Greeneville, TN",Micropolitan Statistical Area,,,Greene,Tennessee,47.0,59.0,Central
24640,,521.0,"Greenfield Town, MA",Micropolitan Statistical Area,,"Springfield-Greenfield Town, MA",Franklin,Massachusetts,25.0,11.0,Central
24660,,268.0,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Guilford,North Carolina,37.0,81.0,Central
24660,,268.0,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Randolph,North Carolina,37.0,151.0,Outlying
24660,,268.0,"Greensboro-High Point, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Rockingham,North Carolina,37.0,157.0,Outlying
24700,,294.0,"Greensburg, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Decatur,Indiana,18.0,31.0,Central
24740,,,"Greenville, MS",Micropolitan Statistical Area,,,Washington,Mississippi,28.0,151.0,Central
24780,,274.0,"Greenville, NC",Metropolitan Statistical Area,,"Greenville-Washington, NC",Pitt,North Carolina,37.0,147.0,Central
24820,,212.0,"Greenville, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Sidney, OH",Darke,Ohio,39.0,37.0,Central
24860,,273.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Anderson,South Carolina,45.0,7.0,Outlying
24860,,273.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Greenville,South Carolina,45.0,45.0,Central
24860,,273.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Laurens,South Carolina,45.0,59.0,Outlying
24860,,273.0,"Greenville-Anderson-Mauldin, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Pickens,South Carolina,45.0,77.0,Central
24900,,,"Greenwood, MS",Micropolitan Statistical Area,,,Carroll,Mississippi,28.0,15.0,Outlying
24900,,,"Greenwood, MS",Micropolitan Statistical Area,,,Leflore,Mississippi,28.0,83.0,Central
24940,,273.0,"Greenwood, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Abbeville,South Carolina,45.0,1.0,Outlying
24940,,273.0,"Greenwood, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Greenwood,South Carolina,45.0,47.0,Central
24980,,,"Grenada, MS",Micropolitan Statistical Area,,,Grenada,Mississippi,28.0,43.0,Central
25020,,490.0,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Arroyo,Puerto Rico,72.0,15.0,Central
25020,,490.0,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Guayama,Puerto Rico,72.0,57.0,Central
25020,,490.0,"Guayama, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Patillas,Puerto Rico,72.0,109.0,Central
25060,,,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,,,Hancock,Mississippi,28.0,45.0,Central
25060,,,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,,,Harrison,Mississippi,28.0,47.0,Central
25060,,,"Gulfport-Biloxi-Pascagoula, MS",Metropolitan Statistical Area,,,Jackson,Mississippi,28.0,59.0,Outlying
25100,,,"Guymon, OK",Micropolitan Statistical Area,,,Texas,Oklahoma,40.0,139.0,Central
25180,,548.0,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Washington,Maryland,24.0,43.0,Central
25180,,548.0,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Berkeley,West Virginia,54.0,3.0,Central
25200,,,"Hailey, ID",Micropolitan Statistical Area,,,Blaine,Idaho,16.0,13.0,Central
25200,,,"Hailey, ID",Micropolitan Statistical Area,,,Camas,Idaho,16.0,25.0,Outlying
25200,,,"Hailey, ID",Micropolitan Statistical Area,,,Lincoln,Idaho,16.0,63.0,Outlying
25220,,406.0,"Hammond, LA",Metropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Tangipahoa,Louisiana,22.0,105.0,Central
25260,,546.0,"Hanford-Corcoran, CA",Metropolitan Statistical Area,,"Visalia-Porterville-Hanford, CA",Kings,California,6.0,31.0,Central
25300,,448.0,"Hannibal, MO",Micropolitan Statistical Area,,"Quincy-Hannibal, IL-MO",Marion,Missouri,29.0,127.0,Central
25300,,448.0,"Hannibal, MO",Micropolitan Statistical Area,,"Quincy-Hannibal, IL-MO",Ralls,Missouri,29.0,173.0,Outlying
25420,,276.0,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Cumberland,Pennsylvania,42.0,41.0,Central
25420,,276.0,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Dauphin,Pennsylvania,42.0,43.0,Central
25420,,276.0,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Perry,Pennsylvania,42.0,99.0,Outlying
25460,,,"Harrison, AR",Micropolitan Statistical Area,,,Boone,Arkansas,5.0,9.0,Central
25460,,,"Harrison, AR",Micropolitan Statistical Area,,,Newton,Arkansas,5.0,101.0,Outlying
25500,,277.0,"Harrisonburg, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Rockingham,Virginia,51.0,165.0,Central
25500,,277.0,"Harrisonburg, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Harrisonburg,Virginia,51.0,660.0,Central
25540,,278.0,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Hartford,Connecticut,9.0,3.0,Central
25540,,278.0,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Middlesex,Connecticut,9.0,7.0,Central
25540,,278.0,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Tolland,Connecticut,9.0,13.0,Central
